feature_id,feature_name,omics_type,coefficient,intercept,scaling_mean,scaling_sd,model_task,recoverable_status,notes
,,,-0.19832345223359468,-0.9681389746276494,0.17162057595594798,0.2991733548605022,nonIBD vs IBD,strict_scoreable_integrated_early_fusion,positive_class=IBD; source_task_id=A_IBD_vs_HC; early-fusion logistic coefficient from model artifact.
,,,0.9680022643518401,-0.9681389746276494,0.46654137153073244,0.3251476356077654,nonIBD vs IBD,strict_scoreable_integrated_early_fusion,positive_class=IBD; source_task_id=A_IBD_vs_HC; early-fusion logistic coefficient from model artifact.
,,,0.0,-0.9681389746276494,2.592035748735855,0.23427369458916403,nonIBD vs IBD,strict_scoreable_integrated_early_fusion,positive_class=IBD; source_task_id=A_IBD_vs_HC; early-fusion logistic coefficient from model artifact.
,,,-0.19832345223359468,-0.9681389746276494,0.17162057595594798,0.2991733548605022,nonIBD vs IBD,strict_scoreable_integrated_early_fusion,positive_class=IBD; source_task_id=A_IBD_vs_HC; early-fusion logistic coefficient from model artifact.
,,,0.9680022643518401,-0.9681389746276494,0.46654137153073244,0.3251476356077654,nonIBD vs IBD,strict_scoreable_integrated_early_fusion,positive_class=IBD; source_task_id=A_IBD_vs_HC; early-fusion logistic coefficient from model artifact.
,,,3.6678714436788544,-3.892619186857707,,,nonIBD vs IBD,coefficients_and_intercept_recovered_base_probabilities_required,Logistic fusion on recovered base-model probability inputs; no scaler object is encoded for these probability inputs.; scaling_parameters_missing
,,,4.3274492464841074,-3.892619186857707,,,nonIBD vs IBD,coefficients_and_intercept_recovered_base_probabilities_required,Logistic fusion on recovered base-model probability inputs; no scaler object is encoded for these probability inputs.; scaling_parameters_missing
